source,platform_id,title,brand,model_number,price_usd,list_price_usd,rating,reviews_count,position,category,image_url,product_url,availability,recent_sales,is_bestseller,unit_price,collection,delivery_free,pickup_available,features,description,extract_date
amazon,B0F2PHWYZK,"Lutron Diva 0-10V Dimmer Switch for LED Drivers or Fluorescent Ballasts, Single Pole / 3 Way, DVSTV-453P-WH, White",Lutron,,81,,,,15,Dimmer Switches,https://m.media-amazon.com/images/I/61xDiPE9PhL._AC_UL320_.jpg,https://www.amazon.com/dp/B0F2PHWYZK,,50+ bought in past month,,,,,,,,6/6/25
amazon,B004DZONXI,"Lutron Credenza LED+ 100-Watt Plug-In Lamp Dimmer Switch, TTCL-100H-BL, Black",Lutron,,16.92,,4.4,3866,16,Dimmer Switches,https://m.media-amazon.com/images/I/51voXNiV1jL._AC_UL320_.jpg,https://www.amazon.com/dp/B004DZONXI,,200+ bought in past month,,,,,,,,6/6/25
amazon,B077XDB8FV,"Lutron Maestro Fan Control and Light Dimmer for Dimmable LEDs, Incandescent, and Halogen Bulbs, Single-Pole, MACL-LFQ-WH, White",Lutron,,58.95,,4.4,2012,17,Dimmer Switches,https://m.media-amazon.com/images/I/61l1SZPwXcL._AC_UL320_.jpg,https://www.amazon.com/dp/B077XDB8FV,,100+ bought in past month,,,,,,,,6/6/25
amazon,B0C9W2G2V9,"Leviton No-Neutral Decora Smart Dimmer Switch, Requires MLWSB Wi-Fi Bridge to Work with My Leviton, Alexa, Google Assistant, Apple Home/Siri & Wired or Wire-Free 3-Way, DN6HD-1RW, White",Leviton,,41.35,44.99,3.8,19,18,Dimmer Switches,https://m.media-amazon.com/images/I/51TxcIEMgYL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C9W2G2V9,,50+ bought in past month,,,,,,,,6/6/25
amazon,B004DZOMRU,"Lutron Diva LED+ Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs, 150W/Single-Pole or 3-Way, DVSCCL-153P-BI, Biscuit",Lutron,,39.13,,4.6,92,19,Dimmer Switches,https://m.media-amazon.com/images/I/61Kg6ecjb-L._AC_UL320_.jpg,https://www.amazon.com/dp/B004DZOMRU,,,,,,,,,,6/6/25
amazon,B07YKFSWJN,"TREATLIFE Smart Dimmer Switch 4 Pack, Smart Light Switch Works with Alexa and Google Assistant, Neutral Wire Needed, 2.4Ghz Wi-Fi, Schedule, Remote Control, Single Pole, FCC Listed",TREATLIFE,,67.99,17,4.3,2357,20,Dimmer Switches,https://m.media-amazon.com/images/I/61x+RR5fmZL._AC_UL320_.jpg,https://www.amazon.com/dp/B07YKFSWJN,,100+ bought in past month,,$17.00$17.00/count,,,,,,6/6/25
amazon,B0C6ZXF159,"meross 4 Pack Smart Dimmer Switch Single Pole Supports Apple HomeKit, Alexa Google Assistant & SmartThings, 2.4Ghz WiFi Light Switch for Dimmable LED, Neutral Wire Required, Remote Control Schedule",meross Store,,68.99,17.25,4.1,783,22,Dimmer Switches,https://m.media-amazon.com/images/I/612bv0It9nL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6ZXF159,,50+ bought in past month,,$17.25$17.25/count,,,,,,6/6/25
amazon,B01I24JBNM,"Leviton Decora Digital Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs, DDL06-1LZ, White",Leviton,,38.1,,4.1,172,23,Dimmer Switches,https://m.media-amazon.com/images/I/71SMaNMX12L._AC_UL320_.jpg,https://www.amazon.com/dp/B01I24JBNM,,,,,,,,,,6/6/25
amazon,B0CPJCYQJH,"Smart 3 Way Dimmer Switch, Smart WiFi Mesh Dimmable Light Switch Compatible with Alexa, Google Assistant and SmartThings, 2.4GHz Wi-Fi, FCC/ETL Certified, No Hub Required, 1 Pack",U-tec Store,,19.99,,3.6,103,24,Dimmer Switches,https://m.media-amazon.com/images/I/6198XKmQE3L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CPJCYQJH,,,,,,,,,,6/6/25
amazon,B098XB2BQ7,"ELEGRP 4 Way Decorative Light Switch, 15Amp, 120-277 Volt, AC Decorator Rocker Paddle Wall Switch Replacement, Self-Grounding, Residential and Commercial Grade, UL Listed (10 Pack, Glossy White)",ELEGRP,,28.99,2.9,4.6,287,1,Light Switches,https://m.media-amazon.com/images/I/61GMU1QJ1cL._AC_UL320_.jpg,https://www.amazon.com/dp/B098XB2BQ7,,100+ bought in past month,,$2.90$2.90/count,,,,,,6/6/25
amazon,B087T6N3RZ,"2 Pack Illuminated Light Switch,Paddle Rocker Wall Switch with LED Night Light, Automatic On/Off Sensor, Single Pole, 15Amp 120/277Volt, White",SOZULAMP Store,,17.88,8.94,4.5,1716,2,Light Switches,https://m.media-amazon.com/images/I/51+3EDRpOXL._AC_UL320_.jpg,https://www.amazon.com/dp/B087T6N3RZ,,200+ bought in past month,,$8.94$8.94/count,,,,,,6/6/25
amazon,B0009I7IDA,"Leviton L1461-2W Single-Pole Switch, White",Leviton,,4.35,,4.7,118,4,Light Switches,https://m.media-amazon.com/images/I/51D0bb2RvcS._AC_UL320_.jpg,https://www.amazon.com/dp/B0009I7IDA,,100+ bought in past month,,,,,,,,6/6/25
amazon,B0DTDFCFW9,"Single Pole Decorator Light Switch, 15A 120/277V, Paddle Rocker, On/Off Wall Switch, Residential Grade, White, UL/CUL Certified (2-Pack)",HANIVERSE,,9.99,5,5,2,5,Light Switches,https://m.media-amazon.com/images/I/61xOy0KpQyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DTDFCFW9,Only 20 left in stock - order soon.,,,$5.00$5.00/count,,,,,,6/6/25
amazon,B0CK4TM2R9,"Greencycle 3 Way Decora Switch - White, 4 Pack Three Way/Single Pole Rocker Switch, 15A 120/277V, On/Off Paddle Interrupter, Residential/Commercial Grade, UL/CUL Listed",greencycle Store,,12.99,3.25,4.6,118,6,Light Switches,https://m.media-amazon.com/images/I/61iOGLSmqGL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CK4TM2R9,,200+ bought in past month,,$3.25$3.25/count,,,,,,6/6/25
amazon,B0C3VCN1GV,"ELEGRP Single Pole Toggle Light Switch, 15 Amp, 120 Volt, Toggle Framed AC Quiet Switch, in Wall On/Off Switch Replacement, Self-Grounding, Residential and Commercial Grade, UL (5 Pack, Glossy Black)",ELEGRP,,9.99,2,4.7,1291,8,Light Switches,https://m.media-amazon.com/images/I/61kuPHC-4dL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3VCN1GV,,200+ bought in past month,,$2.00$2.00/count,,,,,,6/6/25
amazon,B0D9W9627N,"MOES [12 Pack] Paddle Rocker Light Switch, Single Pole On/Off 15Amp 120V, Glossy White Decorator, Self Grounding",MOES,,23.99,2,4.1,57,10,Light Switches,https://m.media-amazon.com/images/I/51g0gXy-FeL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D9W9627N,,50+ bought in past month,,$2.00$2.00/count,,,,,,6/6/25
amazon,B081S6YXBY,"2Pack SOZULAMP Illuminated Light Switch-Single Pole Wall Switch with Night Light, 15A 120/277V,3 Wire, Grounding Screw, Glossy White",SOZULAMP Store,,18.99,9.5,4.4,2474,11,Light Switches,https://m.media-amazon.com/images/I/51m9pUNDetL._AC_UL320_.jpg,https://www.amazon.com/dp/B081S6YXBY,,50+ bought in past month,,$9.50$9.50/count,,,,,,6/6/25
amazon,B0CCND92GN,"Double Toggle Light Switch,15 Amp AC120 Volt,Residential Grade Electrical Wall Switch,Great for Home, Office & Kitchen, White,ETL Listed",WENGART Store,,6.79,2.41,4.3,93,13,Light Switches,https://m.media-amazon.com/images/I/61+PbOPNB8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CCND92GN,,400+ bought in past month,,$2.41$2.41/ounce,,,,,,6/6/25
amazon,B0039PZJJK,"Leviton 5621-2W 20 Amp, 120/277 Volt Decora Plus Rocker Single-Pole AC Quiet Switch, White",Leviton,,5.59,,4.7,824,14,Light Switches,https://m.media-amazon.com/images/I/51xgxk0Y+oL._AC_UL320_.jpg,https://www.amazon.com/dp/B0039PZJJK,,400+ bought in past month,,,,,,,,6/6/25
amazon,B00E7N71TO,"Lutron Claro 15 Amp Single-Pole Paddle Switch, CA-1PS-LA, Light Almond",Lutron,,7.48,,4.8,2228,16,Light Switches,https://m.media-amazon.com/images/I/51f39v6GohL._AC_UL320_.jpg,https://www.amazon.com/dp/B00E7N71TO,,50+ bought in past month,,,,,,,,6/6/25
amazon,B08R9R2C8M,"Suraielec 3 Way Wireless Light Switch, No Wiring, No WiFi, 100ft RF Range, Pre-Programmed, Expandable Wireless Wall Switch and Receiver Kit, Remote Control Light Fixture for Lamp, Ceiling Light, Fan",GE,,16.99,,4.2,810,21,Light Switches,https://m.media-amazon.com/images/I/61MRlRwyiCL._AC_UL320_.jpg,https://www.amazon.com/dp/B08R9R2C8M,,300+ bought in past month,,,,,,,,6/6/25
amazon,B0012DMB6A,"Leviton 5604-2W 15 Amp, 120/277 Volt, Decora Rocker 4-Way AC Quiet Switch, Residential Grade, Grounding, White",Leviton,,13.98,,4.5,842,22,Light Switches,https://m.media-amazon.com/images/I/51EUX-QxD2L._AC_UL320_.jpg,https://www.amazon.com/dp/B0012DMB6A,,200+ bought in past month,,,,,,,,6/6/25
amazon,B000I3UT1Y,"Legrand radiant TM870WSLCC10 15 Amp Rocker Wall Switch with Locator Light, Single Pole Decorator Light Switches, White (1 Count)",Legrand,,10.79,,4.5,445,23,Light Switches,https://m.media-amazon.com/images/I/61QPgEkO+0L._AC_UL320_.jpg,https://www.amazon.com/dp/B000I3UT1Y,,100+ bought in past month,,,,,,,,6/6/25
amazon,B08SJ5Q6B9,"Leviton 5603-2AW Antimicrobial 15 Amp 120/277V Decora Rocker 3-Way AC Quiet Switch, White",Leviton,,5.65,,4.7,437,24,Light Switches,https://m.media-amazon.com/images/I/61jxgp0UupS._AC_UL320_.jpg,https://www.amazon.com/dp/B08SJ5Q6B9,,200+ bought in past month,,,,,,,,6/6/25
amazon,B07V3XB1QG,"TREATLIFE 3 Way Smart Light Switch 4 Pack, 2.4GHz Wi-Fi Smart Switch Works with Alexa and Google Home, Neutral Wire Required, Remote Control, FCC Certified, No Hub Required",TREATLIFE,,49.99,12.5,4.4,2429,2,Light Switches,https://m.media-amazon.com/images/I/61mYkQ2VaYL._AC_UL320_.jpg,https://www.amazon.com/dp/B07V3XB1QG,,100+ bought in past month,,$12.50$12.50/count,,,,,,6/6/25
amazon,B000ZOJL1U,"Leviton 5243-W 15 Amp, 120/277 Volt, Duplex Style Two 3-Way Combination Switch, Commercial Grade, White",Leviton,,13.72,,4.7,625,3,Light Switches,https://m.media-amazon.com/images/I/71J4b5CGQ3L._AC_UL320_.jpg,https://www.amazon.com/dp/B000ZOJL1U,,200+ bought in past month,,,,,,,,6/6/25
amazon,B08YMGCQKY,"Leviton 15 Amp Decora LED Illuminated Light Wall Switch 3-Way, White, L5613-2W",Leviton,,13.48,17.43,4.6,233,4,Light Switches,https://m.media-amazon.com/images/I/51BooMugzeL._AC_UL320_.jpg,https://www.amazon.com/dp/B08YMGCQKY,,100+ bought in past month,,,,,,,,6/6/25
amazon,B0CYB4XW7X,"ThunderWay Matte Black Single Pole Decorator Wall Light Switch, Decorative Paddle Rocker Switch Replacement, 15A 120/277V, UL Listed for Residential Grade Applications, 10 Pack",ThunderWay Store,,18.99,1.9,4.8,20,7,Light Switches,https://m.media-amazon.com/images/I/61XTvETSwZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CYB4XW7X,,,,$1.90$1.90/count,,,,,,6/6/25
amazon,B000GAV562,"Eaton 271W-BOX 15-Amps 120/277V Traditional Heavy Duty Grade Two Single-Pole Switches, White",Eaton,,10.19,,4.7,1144,11,Light Switches,https://m.media-amazon.com/images/I/71td5BUlxdL._AC_UL320_.jpg,https://www.amazon.com/dp/B000GAV562,,,,,,,,,,6/6/25
amazon,B082FBXJ1M,"Lesim Smart 3 Gang WiFi Light Switch, 2.4GHz, Compatible with Alexa, Google Home, White, Push Button, Automatically/Smart Switch Operation",Lesim Store,,49.99,,4.1,1397,12,Light Switches,https://m.media-amazon.com/images/I/61tvXvpALEL._AC_UL320_.jpg,https://www.amazon.com/dp/B082FBXJ1M,,,,,,,,,,6/6/25
amazon,B000U3I11C,"Leviton 54521-2W 20-Amp, 120/277-Volt, Toggle Framed Single-Pole AC Quiet Switch, Commercial Grade, Grounding, White",Leviton,,5.2,6.24,4.6,181,15,Light Switches,https://m.media-amazon.com/images/I/51UUCrl0ZQL._AC_UL320_.jpg,https://www.amazon.com/dp/B000U3I11C,,100+ bought in past month,,,,,,,,6/6/25
amazon,B081ZQWX1F,"Aqara Smart Light Switch (No Neutral, Single Rocker), Requires AQARA HUB, Zigbee Light Switch, Remote Control and Smart Home Automation, Compatible with HomeKit, Google, Works with Alexa, SmartThings",Aqara Store,,39.99,,4.3,989,16,Light Switches,https://m.media-amazon.com/images/I/61FUIaGCp2L._AC_UL320_.jpg,https://www.amazon.com/dp/B081ZQWX1F,,100+ bought in past month,,,,,,,,6/6/25
amazon,B0CZKYMVPR,"Wireless Light Switch and Receiver Kit, 200FT RF Range Remote Control Light Switch, No Rewiring, No Interference, Wireless Wall Switch for Ceiling Light, Fans, Lamps, Pre-Programmed",GE,,9.99,12.99,4.6,119,19,Light Switches,https://m.media-amazon.com/images/I/512oycGiNiL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CZKYMVPR,,300+ bought in past month,,,,,,,,6/6/25
amazon,B000U3DUZO,"Leviton 5627-W 20 Amp, 120/277 Volt, Decora Single-Pole / Single-Pole AC Combination Switch, Commercial Grade, Grounding, White",Leviton,,19.2,,4.7,366,20,Light Switches,https://m.media-amazon.com/images/I/61B6y-hNWCL._AC_UL320_.jpg,https://www.amazon.com/dp/B000U3DUZO,,100+ bought in past month,,,,,,,,6/6/25
amazon,B0BD9CSHXP,"Leviton DHD05-1LW Dual Combination Humidity Sensor with Separate Light Switch, automate Bathroom Exhaust Fan, air Circulation, Moisture Control, Single Pole/Single Pole, ¼ HP, White",Leviton,,39.49,49.99,3.9,216,21,Light Switches,https://m.media-amazon.com/images/I/51Gj7hnMA6L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BD9CSHXP,,200+ bought in past month,,,,,,,,6/6/25
amazon,B08MF7QF37,"BESTTEN 4 Pack 4-Way Decorator Wall Light Switch with Wallplate, 15A 120/277V, On/Off Paddle Rocker Interrupter, Self-Grounding, UL Listed, White",BESTTEN,,26.99,6.75,4.2,471,24,Light Switches,https://m.media-amazon.com/images/I/61vLDa6dZlL._AC_UL320_.jpg,https://www.amazon.com/dp/B08MF7QF37,,50+ bought in past month,,$6.75$6.75/count,,,,,,6/6/25
amazon,B07J9V2QKW,"GE CYNC Smart Dimmer Light Switch, Neutral Wire Required, Bluetooth and 2.4 GHz WiFi 4-Wire Switch, Works with Amazon Alexa and Google Home, White (1 Pack)",Amazon,,29.99,,3.9,2167,2,Dimmer Switches,https://m.media-amazon.com/images/I/71emmMiMbHL._AC_UL320_.jpg,https://www.amazon.com/dp/B07J9V2QKW,,100+ bought in past month,,,,,,,,6/6/25
amazon,B0865WTH62,"DEWENWILS Plug in Dimmer Switch for Lamp, Push/Foot Dimmer Plug, Table Lamp Dimmer for Dimmable LED/CFL/Incandescent Bulb, Full Range Slide Control, 5 ft Extension Cord, ETL Listed, Black",GE,,14.99,17.48,4.3,967,3,Dimmer Switches,https://m.media-amazon.com/images/I/61j93HEyQgL._AC_UL320_.jpg,https://www.amazon.com/dp/B0865WTH62,,100+ bought in past month,,,,,,,,6/6/25
amazon,B06XTD713B,"Onite 2PCS LED Strip Dimmer Switch, USB Female to Male Extension Cord with Dimmable Rotary Switch",Onite Store,,9.99,5,4.4,433,5,Dimmer Switches,https://m.media-amazon.com/images/I/61MUSwHsksL._AC_UL320_.jpg,https://www.amazon.com/dp/B06XTD713B,,50+ bought in past month,,$5.00$5.00/count,,,,,,6/6/25
amazon,B07WNRVKJJ,"Legrand radiant RH4FBL3PTCCCV6 0-10V Preset Decorator Rocker Dimmer Light Switch with Locator Light for Flourescent Light Fixtures, Single Pole/3-Way, White/Light Almond/Ivory (1 Count)",Legrand,,53.29,74.03,4.8,14,6,Dimmer Switches,https://m.media-amazon.com/images/I/71knmMFMCZL._AC_UL320_.jpg,https://www.amazon.com/dp/B07WNRVKJJ,,,,,,,,,,6/6/25
amazon,B0C8NHJ83N,"Inline Lamp Switch 2-Pack, Full Range Rotary Dimmer Switch, Cord Switch Replacement for Floor Lamp, Table Lamp, Pendant Light, Fit for Incandescent, Halogen Bulbs, Dimmable LED Lights",GE,,13.96,,4.1,131,7,Dimmer Switches,https://m.media-amazon.com/images/I/71KngwWnNSL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C8NHJ83N,,50+ bought in past month,,,,,,,,6/6/25
amazon,B0BQTHBKH3,"ORVIBO Matter Smart Dimmer Switch, Works with Apple Home, Alexa & Google Home, w/Weather Display, Energy Monitoring, Single Pole, Neutral Wire Required",ORVIBO Store,,39.99,,3.9,189,8,Dimmer Switches,https://m.media-amazon.com/images/I/61PcrfH1KrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BQTHBKH3,,50+ bought in past month,,,,,,,,6/6/25
amazon,B08GF87L3H,"BESTTEN 3 Pack Dimmer Light Switch, Single Pole or 3 Way Dimmable Light Switch for Incandescent or Halogen Bulbs, CFL and LED Lamps, White",BESTTEN,,28.49,9.5,4.3,655,9,Dimmer Switches,https://m.media-amazon.com/images/I/51ucdb4CTgL._AC_UL320_.jpg,https://www.amazon.com/dp/B08GF87L3H,,,,$9.50$9.50/count,,,,,,6/6/25
amazon,B0DZM1SF74,"Feit Electric Smart WiFi Dimmer Switch with Remote, Single-Pole/3-Way/4-Way, Voice Control with Alexa & Google Asst, Wireless Wall-Mount Remote, App Control, Neutral Wire Required, DIM/BUTTON/WIFI",Feit Electric Store,,39.99,,5,1,11,Dimmer Switches,https://m.media-amazon.com/images/I/717RTs9hhkL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DZM1SF74,,,,,,,,,,6/6/25
amazon,B0CYSTBMGJ,"DEWENWILS 2 Pack Touch Dimmer Switch, Plug and Play Lamp Touch Control Pad, Touch Lamp Switch, Dimmable LED/CFL Lights, and Incandescent Bulbs, Dimmer Extension Cord, ETL Listed, White",DEWENWILS Store,,21.99,11,4.2,145,12,Dimmer Switches,https://m.media-amazon.com/images/I/61CMd+blhlL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CYSTBMGJ,,100+ bought in past month,,$11.00$11.00/count,,,,,,6/6/25
amazon,B00B2KCFW8,"adorne, sofTap, Home Lighting Controls, Dimmer Light Switch, 3 Way Dimmer Switch, White, Single Pole Dimmer Switch, ADTP703TUW4",adorne Store,,77.22,,4.6,97,14,Dimmer Switches,https://m.media-amazon.com/images/I/81l+JIBQKCL._AC_UL320_.jpg,https://www.amazon.com/dp/B00B2KCFW8,Only 9 left in stock - order soon.,,,,,,,,,6/6/25
amazon,B00LC9UYVI,"Lutron Toggler LED+ Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs, 250W/Single-Pole or 3-Way, AYCL-253P-WH, White",Lutron,,48.14,,4.5,167,15,Dimmer Switches,https://m.media-amazon.com/images/I/61kYgyidmWL._AC_UL320_.jpg,https://www.amazon.com/dp/B00LC9UYVI,,,,,,,,,,6/6/25
amazon,B09WL82DB2,"Aiwode Rotating Dimmer Switch,Soldering Iron Temperature Control,Electric Fan、Factory Electric Fan,Ventilation Fan,Power Controller,Desk Lamp,Dimming LED Light,UL Listed,White,Below 200W,Pack of 1.",Aiwode Store,,18.99,2,4.1,276,16,Dimmer Switches,https://m.media-amazon.com/images/I/41wegyrM4vL._AC_UL320_.jpg,https://www.amazon.com/dp/B09WL82DB2,,50+ bought in past month,,,,,,,,6/6/25
amazon,B0CB85MGHP,"Enbrighten Z-Wave Light Dimmer with QuickFit & SimpleWire, 3-Way Ready, Works with Alexa, Google Assistant, Z Wave Hub Required, Repeater/Range Extender, Smart Switch, White & Almond, 700Series, 58438",GE,,52.84,,4.3,391,17,Dimmer Switches,https://m.media-amazon.com/images/I/41Qo8P1JJPL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CB85MGHP,,50+ bought in past month,,,,,,,,6/6/25
amazon,B08CNNGCGB,Eaton Universal Toggle Dimmer 120V,Eaton,,18.65,,4.6,7,18,Dimmer Switches,https://m.media-amazon.com/images/I/51toMrXF8rL._AC_UL320_.jpg,https://www.amazon.com/dp/B08CNNGCGB,,,,,,,,,,6/6/25
amazon,B004DZON2Y,"Lutron Diva LED+ Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs, 150W/Single-Pole or 3-Way, DVSCCL-153P-MN, Midnight",Lutron,,32.32,48.2,4.6,23,19,Dimmer Switches,https://m.media-amazon.com/images/I/91wdz+fMtPL._AC_UL320_.jpg,https://www.amazon.com/dp/B004DZON2Y,,,,,,,,,,6/6/25
amazon,B08R9JBDHH,"TREATLIFE 3 Way Smart Dimmer Switch 2 Pack, 2 Master Dimmer Switch Compatible with Alexa, Google Assistant, 2.4GHz WiFi Light Switch APP Remote Control, Neutral Wire Needed, Schedule, No Hub Required",TREATLIFE,,46.99,23.5,4.2,1643,20,Dimmer Switches,https://m.media-amazon.com/images/I/71g1RhaWAhS._AC_UL320_.jpg,https://www.amazon.com/dp/B08R9JBDHH,,50+ bought in past month,,$23.50$23.50/count,,,,,,6/6/25
amazon,B00NJ298JU,"Leviton Decora Slide Dimmer Switch for Magnetic Low Voltage, Dimmable LED, Halogen and Incandescent Bulbs, DSM10-1LZ, White",Leviton,,54.99,,4.2,162,22,Dimmer Switches,https://m.media-amazon.com/images/I/71CUe9nJAEL._AC_UL320_.jpg,https://www.amazon.com/dp/B00NJ298JU,,,,,,,,,,6/6/25
amazon,B01M9JTK3W,"Legrand - Pass & Seymour Radiant Dimmer Light Switch, Single Pole Dimmer Switch with LED Locator, Interchangeable Faceplate White, Ivory, Light Almond, RH703PTUTCCCV4, 1 Count",GE,,51.78,,4.2,62,23,Dimmer Switches,https://m.media-amazon.com/images/I/71reBzp0PHL._AC_UL320_.jpg,https://www.amazon.com/dp/B01M9JTK3W,,,,,,,,,,6/6/25
amazon,B002UOXM6I,"Lutron Toggler 1000-Watt Single-Pole Incandescent Dimmer Switch, AY-10P-WH, White",Lutron,,37,,3.4,59,24,Dimmer Switches,https://m.media-amazon.com/images/I/61D5XDtXaBL._AC_UL320_.jpg,https://www.amazon.com/dp/B002UOXM6I,,,,,,,,,,6/6/25
amazon,B002DNG3EE,"GE 3-Way Rotating Dimmer Switch, Push On/Off, Use with Dimmable LED, CFL, and Incandescent Bulbs, Includes Two Knob Colors, UL Listed, White/Light Almond, 18020",GE,,11.18,13.99,4.4,2929,1,Dimmer Switches,https://m.media-amazon.com/images/I/81KjNriUUEL._AC_UL320_.jpg,https://www.amazon.com/dp/B002DNG3EE,,200+ bought in past month,,,,,,,,6/6/25
amazon,B004DZONJC,"Lutron Diva LED+ Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs, 150W/Single-Pole or 3-Way, DVSCCL-153P-SW, Snow",Lutron,,38.95,,4.6,86,2,Dimmer Switches,https://m.media-amazon.com/images/I/61n0gLp3kHL._AC_UL320_.jpg,https://www.amazon.com/dp/B004DZONJC,,300+ bought in past month,,,,,,,,6/6/25
amazon,B0D14GN918,"ECOELER Rocker Dimmer Switch, Single Pole/3-Way LED Slide Dimmer Light Switch LED, CFL, Halogen and Incandescent Bulbs, Wall Plate Included, ETL Listed, White",GE,,9.99,12.99,4.4,14,3,Dimmer Switches,https://m.media-amazon.com/images/I/41qZk3KASdL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D14GN918,,100+ bought in past month,,,,,,,,6/6/25
amazon,B0BSHKS26L,"Lutron Diva Smart Dimmer Switch for Caseta Smart Lighting (Lutron Smart Hub Required) w/ Wall Plate, for LED Lights, 150 Watt, Single-Pole/3Way, No Neutral Required, DVRFW-6L-WH-A, White",Lutron,,73.9,,4.7,506,4,Dimmer Switches,https://m.media-amazon.com/images/I/715xKJk2EwL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BSHKS26L,,500+ bought in past month,,,,,,,,6/6/25
amazon,B01N8TTXYD,"Legrand radiant RH453PTCCCV6 450W Preset Decorator Rocker Dimmer Light Switch with Locator Light for Dimmable LED and CFL Bulbs, Single Pole/3-Way, White/Light Almond/Ivory (1 Count)",Legrand,,24.11,25.3,4.5,691,5,Dimmer Switches,https://m.media-amazon.com/images/I/81VXYfG3QlL._AC_UL320_.jpg,https://www.amazon.com/dp/B01N8TTXYD,,100+ bought in past month,,,,,,,,6/6/25
amazon,B00B363T9O,"Leviton SureSlide Dimmer Switch for Dimmable LED, Halogen and Incandescent Bulbs, 6674-P0E, Black",Leviton,,18.41,,4.5,1566,6,Dimmer Switches,https://m.media-amazon.com/images/I/718PfDq0gdL._AC_UL320_.jpg,https://www.amazon.com/dp/B00B363T9O,,200+ bought in past month,,,,,,,,6/6/25
amazon,B095X5H16X,"Amazon Basics Smart Dimmer Switch, Single Pole, Works with Alexa Only, 2.4 GHz Wi-Fi, No Hub Required, White",Amazon,,19.99,,4.3,5959,7,Dimmer Switches,https://m.media-amazon.com/images/I/71BxHSSwAyL._AC_UL320_.jpg,https://www.amazon.com/dp/B095X5H16X,,500+ bought in past month,,,,,,,,6/6/25
